,TMIN,TMAX,PRCP,SNOW
1994-07-03,3.0860024784809204,3.0073788907552332,2.008043382613175,1.0636100456504511
1994-07-04,3.0856891394921906,3.0075271582983154,2.007670929772628,1.0636551825870857
1994-07-05,3.085796005068331,3.007761593282725,2.0081352967663317,1.0636551825870857
1994-07-06,3.0860063594044598,3.0079832724495486,2.0105618900237943,1.0636721907081363
1994-07-07,3.0861780744933762,3.0081228835163882,2.013512789575309,1.0636721907081363
1994-07-08,3.086176970125516,3.0081515804210204,2.0150261214224443,1.0636721907081363
1994-07-09,3.0857448059120154,3.008129246153027,2.014517314802804,1.0636721907081363
1994-07-10,3.0852330714022442,3.0080614714655183,2.0133454635447254,1.0636721907081363
1994-07-11,3.084514148174187,3.008039700746396,2.0131268964576496,1.0636721907081363
1994-07-12,3.0842546632733514,3.0080919389296996,2.0123451925984934,1.0636721907081363
1994-07-13,3.0842959917114547,3.008255453621657,2.0135664693917605,1.0636721907081363
1994-07-14,3.084526842209153,3.008429617660341,2.014209543295861,1.0636721907081363
1994-07-15,3.084787075129773,3.0086297050357036,2.013086413042315,1.0637696603249271
1994-07-16,3.084874477337959,3.0089483306725127,2.012755771386414,1.0637696603249271
1994-07-17,3.0851734574377705,3.0093121066113326,2.0120812645761634,1.0637696603249271
1994-07-18,3.0858607009545533,3.009652567811723,2.0113506391895015,1.0637663895324174
1994-07-19,3.0866414512015927,3.0099409909885813,2.009392531720341,1.0637663895324174
1994-07-20,3.0872503348687257,3.010190680597144,2.0090063405320198,1.0637663895324174
1994-07-21,3.087798429158998,3.0104859636594945,2.009108985229,1.0637663895324174
1994-07-22,3.0887271537952588,3.010853763165901,2.0092098956966753,1.0637663895324174
1994-07-23,3.0897918093304306,3.0112794428182577,2.006910849585117,1.0637663895324174
1994-07-24,3.0902939009709542,3.011716203010832,2.00499574558325,1.0637663895324174
1994-07-25,3.090258851718314,3.0120129821274317,2.002907733500224,1.0637663895324174
1994-07-26,3.089717176784454,3.0120670048494667,2.0021534792392837,1.0637663895324174
1994-07-27,3.0885708803330614,3.0119739872772566,2.0034341804835742,1.0637663895324174
1994-07-28,3.08730167646692,3.011825750540898,2.0032623833930634,1.0637663895324174
1994-07-29,3.086155053264634,3.0116058377125183,2.003104080774331,1.0637663895324174
1994-07-30,3.085203724871892,3.011421512382616,2.003024821075633,1.0637663895324174
1994-07-31,3.0849897360423917,3.0113022305290373,2.0032229025790453,1.0637663895324174
1994-08-01,3.0852267641936586,3.0112011506243483,2.003852644595365,1.0637663895324174
1994-08-02,3.0855114045418905,3.0110697724046256,2.0041535875744207,1.0637663895324174
1994-08-03,3.0861043185730823,3.0110858684487196,2.0049016365461294,1.0637578854718919
1994-08-04,3.086838811771391,3.011318874362553,2.0057565032040836,1.063755922996386
1994-08-05,3.0869749523260657,3.011524279038226,2.007456047922825,1.063755922996386
1994-08-06,3.086493986897121,3.011710545398318,2.0061021567824042,1.0637539605208803
1994-08-07,3.0866526829318257,3.0120772870429393,2.0011506882410934,1.0637539605208803
1994-08-08,3.0871331255920182,3.012380960162443,2.0000419466713106,1.0637539605208803
1994-08-09,3.0871792642449245,3.0123742917673195,2.0001503360028634,1.0637539605208803
1994-08-10,3.0868495628988266,3.0121891525938986,2.000333432681188,1.0637539605208803
1994-08-11,3.086522556731736,3.0119842469516467,1.9997279427778034,1.0637539605208803
1994-08-12,3.086471923766941,3.011950294237046,1.9994671851434211,1.0637539605208803
1994-08-13,3.0868904722078687,3.0121322522092226,1.9985068014712009,1.0637539605208803
1994-08-14,3.0865631077447544,3.01227249751462,1.9993716399476575,1.0637539605208803
1994-08-15,3.085145466722291,3.012197927275717,1.999445886639771,1.0637539605208803
1994-08-16,3.0835396300136804,3.012113313840146,1.9987095979105356,1.063744148143351
1994-08-17,3.0825172412468254,3.012151668360723,2.000004823325254,1.063744148143351
1994-08-18,3.0820412220897566,3.012253886804965,2.0017072132639493,1.063744148143351
1994-08-19,3.0816811633946317,3.0122361937277145,2.002477156880632,1.063744148143351
1994-08-20,3.080859012059343,3.012094865015113,2.00414204411061,1.063742185667845
1994-08-21,3.0797026654786657,3.0119126821318956,2.0069669410641953,1.063742185667845
1994-08-22,3.0786517608445125,3.0118096999828454,2.00788852135572,1.063742185667845
1994-08-23,3.077751825250653,3.0117839569344573,2.006759998732929,1.063742185667845
1994-08-24,3.0768966899333967,3.011792706425669,2.005544737547563,1.0637474189358607
1994-08-25,3.0765669977169554,3.01181975265225,2.004887762711691,1.063755922996386
1994-08-26,3.076237244224402,3.0118750753664574,2.0060855732146767,1.0637611562644018
1994-08-27,3.0762079348247395,3.0119783987442634,2.005165537471127,1.0637199442787788
1994-08-28,3.0757933850752415,3.0120663610922596,2.0038824245642095,1.0637199442787788
1994-08-29,3.0748696119741297,3.012041967120237,2.0035551429775866,1.0637199442787788
1994-08-30,3.0738322117631283,3.01196114466563,2.002181850146817,1.0637199442787788
1994-08-31,3.0730728510654046,3.0117016335367524,2.0019215260697614,1.0637199442787788
1994-09-01,3.0727755995462775,3.011307414635417,2.002307364992755,1.0637153651692652
1994-09-02,3.071759466537437,3.010860964707534,2.0036097170060234,1.0637120943767553
1994-09-03,3.0706737082842874,3.0103768911775273,2.003818041301267,1.063704898633234
1994-09-04,3.069970456135883,3.0099282224218236,2.000463472781718,1.0636649949646149
1994-09-05,3.0693102014700564,3.0097048087180305,1.9990995827254612,1.0636702282326305
1994-09-06,3.069011388344646,3.009745728430871,1.9986313137158218,1.0636604158551013
1994-09-07,3.069000669683782,3.0100295350429342,1.9977382669158286,1.0636584533795954
1994-09-08,3.069218704118437,3.010372091447847,1.9971301485711535,1.0636584533795954
1994-09-09,3.0699794783762147,3.0106694980596016,1.9963717755156143,1.0636486410020662
1994-09-10,3.0703574591882656,3.0107734941838467,1.9964560482208962,1.0636486410020662
1994-09-11,3.0712049400146295,3.010757315026133,1.9963741329835756,1.0636486410020662
1994-09-12,3.0727324285425066,3.0107807327379463,1.9968988999322863,1.0636486410020662
1994-09-13,3.074140103060567,3.010883009289743,1.997732305502593,1.063638174466035
1994-09-14,3.076089638973125,3.0112061835650556,1.996228484819302,1.063037329881993
1994-09-15,3.0787720953171727,3.011827633598751,1.9916670552875826,1.062531338280734
1994-09-16,3.081221418964378,3.0124821434244273,1.9907278346323478,1.0625231612994597
1994-09-17,3.0831671599310746,3.013243243478806,1.9910797476945656,1.0624878367403543
1994-09-18,3.084313237408678,3.0140371987257555,1.9927120368330793,1.0624642870342842
1994-09-19,3.084885441214638,3.014747660181923,1.9915166379927207,1.0623249512733686
1994-09-20,3.0855872265403144,3.0153665707933346,1.9894347228095945,1.0620488963855452
1994-09-21,3.0861448955158943,3.0158118388479576,1.9875655758843058,1.0623167742920943
1994-09-22,3.085383534745847,3.0159151520218153,1.9888835088639847,1.0623700882100031
1994-09-23,3.084263968531547,3.015756747066743,1.9906153807008622,1.0623118681033297
1994-09-24,3.084220261820265,3.0157908392230324,1.9909017724121565,1.062291589189769
1994-09-25,3.084626938081356,3.015957662588745,1.9904010137003842,1.062291589189769
1994-09-26,3.0846175358650783,3.016096514023652,1.9876636682293607,1.0622628062156834
1994-09-27,3.084592149889343,3.016255294386023,1.9837780190825378,1.0622091652185233
1994-09-28,3.0855066487199903,3.016606486629895,1.981226750996457,1.0621973903654882
1994-09-29,3.087284013552611,3.0169756387467674,1.9803041952009486,1.062080295993639
1994-09-30,3.089733482970526,3.0172775893950385,1.980700005942445,1.0618510134387051
1994-10-01,3.0918268154627317,3.0174463430869807,1.981992467429209,1.0617777476864867
1994-10-02,3.0937182105767107,3.0173655532849133,1.9859371074697294,1.0618765256202813
1994-10-03,3.0953300268405535,3.0170218605939834,1.9901770542440642,1.0635335091057228
1994-10-04,3.096410807259447,3.016406125601431,1.9906152452141979,1.0640790772963498
1994-10-05,3.0971472201891252,3.0157586690874156,1.9919407112524194,1.0641588846335879
1994-10-06,3.098037845725429,3.015276104894257,1.9940136301210267,1.0644732077937753
1994-10-07,3.0978227369752167,3.0148487951775564,1.9955833786152346,1.064808791105276
1994-10-08,3.09640523103708,3.0144900705640074,1.9987467212565924,1.064637728657016
1994-10-09,3.0950355873734092,3.014490501868616,1.9990014903804063,1.0597178025638434
1994-10-10,3.0949593095733334,3.0147761178124997,1.996687594930425,1.058178894688004
1994-10-11,3.0956741697927894,3.0151711006814073,1.9970458758658716,1.057926716585502
1994-10-12,3.0962449064270094,3.0154669637586426,1.9991111261892716,1.058167773993471
1994-10-13,3.0967988913787186,3.0155474785092036,2.0004205235090904,1.0582129109301055
1994-10-14,3.098101062007868,3.0155558127074995,2.000989323623745,1.0584490621493097
1994-10-15,3.0992444193665216,3.0153594601762266,2.003741491335858,1.0608982315806137
1994-10-16,3.0995619139117547,3.0150923907077707,2.006620230689892,1.063570141981832
1994-10-17,3.098928886525834,3.015029618274775,2.0085365811690714,1.0653452010768758
1994-10-18,3.098298802577909,3.015175473367824,2.0087494307189075,1.0657733478164026
1994-10-19,3.0982521611943,3.015424781127839,2.0088063622153056,1.0654155231158355
1994-10-20,3.0983798173576886,3.0157148203160666,2.007083920250273,1.0652156776934893
1994-10-21,3.0985868148209335,3.0161347199304425,2.0031439951456753,1.0653275387973231
1994-10-22,3.0997103986740377,3.0164915649390274,2.0010427866615332,1.0654757056980149
1994-10-23,3.1012543327702202,3.0166625391509116,2.0015090775658715,1.065554858876751
1994-10-24,3.101977790730823,3.0165259943480422,2.0016763223044567,1.0656585429993102
1994-10-25,3.101494838108856,3.0159914850451557,2.0028874375978907,1.065979734823768
1994-10-26,3.1003293879787543,3.0153661872255406,2.0041022110312645,1.0659045065960437
1994-10-27,3.0998101695580518,3.0151726075875396,2.0051193907132183,1.065312166072527
1994-10-28,3.100649188366197,3.0154656527541235,2.0057721112678273,1.0650606421285271
1994-10-29,3.1015464868816385,3.015804841253651,2.005378387020963,1.0642543917748726
1994-10-30,3.1034738630985785,3.0163951814588312,2.0042804572870025,1.0610660232363642
1994-10-31,3.106866798294721,3.017400243802906,2.000867927572406,1.0588068868498768
1994-11-01,3.1104402882964477,3.018414958496092,2.003494499146583,1.057990824118693
1994-11-02,3.1133560416059454,3.0191282659791723,2.004459137100067,1.0548999251969753
1994-11-03,3.1159736987360787,3.0196153580590477,2.005480543965951,1.0579456871820585
1994-11-04,3.117699799148226,3.019738322069558,2.008373482322418,1.0636221475827372
1994-11-05,3.11881074185625,3.019766141857695,2.015879443532423,1.061800643234055
1994-11-06,3.120655983421692,3.0202050995818546,2.0175699919366465,1.0570422942908644
1994-11-07,3.1243601121468005,3.0211784341126338,2.0165617814718786,1.0575747793114525
1994-11-08,3.1292308981258516,3.0222390926326312,2.016968404049198,1.0586691864852162
1994-11-09,3.133632702654009,3.0229743865690386,2.020855706133327,1.062039084008016
1994-11-10,3.136329132501509,3.0233203980402985,2.0251751022876894,1.0643610196106907
1994-11-11,3.1382443501707944,3.023329592828145,2.0258858924266776,1.0648781319064828
1994-11-12,3.140144922394182,3.023243745780349,2.0273793348314726,1.0657213422154974
1994-11-13,3.1416132310235527,3.023360767820085,2.025882315578736,1.0630556463200478
1994-11-14,3.141452359004967,3.0235210332071656,2.0232460431593853,1.0588880025041187
1994-11-15,3.140214781092631,3.0236233000561636,2.018162068660252,1.0517979055807243
1994-11-16,3.1399709133421903,3.023662940712267,2.013783979682853,1.051922195696095
1994-11-17,3.1400149359431175,3.0236845235942917,2.0132150982762003,1.0630608795880634
1994-11-18,3.139431204029492,3.023543839940724,2.008947430930321,1.0726341621848632
1994-11-19,3.138541698956878,3.02335311018161,2.0082695369534593,1.075313595408854
1994-11-20,3.1389255086672954,3.023385363789695,2.013284277767064,1.0799352252251369
1994-11-21,3.140484775688094,3.023533315476942,2.0183306140708157,1.0819797976229844
1994-11-22,3.1409431780169497,3.0233274593455888,2.0195998802406274,1.0827340423757337
1994-11-23,3.1400009259116475,3.0228948621318974,2.0193791995615866,1.0812615315878422
1994-11-24,3.13945305413837,3.02273386414283,2.0187532782692044,1.0699301980170492
1994-11-25,3.1411249200520874,3.0230826201981316,2.018951224285952,1.0623419593944192
1994-11-26,3.144890292109494,3.023791125320917,2.0184202249506766,1.0555475421139067
1994-11-27,3.148876682770449,3.0245474196245734,2.0212449051255987,1.0592147546758433
1994-11-28,3.151604972091568,3.0250681476011794,2.024619986326144,1.0692995892211687
1994-11-29,3.152349754612194,3.0250567361842156,2.0217161006471898,1.0722966163978567
1994-11-30,3.1528756825189896,3.0250952921647114,2.0219595701831894,1.071504103372743
1994-12-01,3.1533944082956196,3.0254433190614405,2.021641935247075,1.0701427995301833
1994-12-02,3.1537392384853336,3.025806701113571,2.0212255847272496,1.0701594805719832
1994-12-03,3.1540210374355393,3.0259947815772374,2.021242899922965,1.0736706763312043
1994-12-04,3.1543228657408338,3.0260876867692015,2.0221616078972033,1.0794060109970587
1994-12-05,3.1541385309473666,3.025855422258416,2.0212741702451176,1.0814653019612
1994-12-06,3.1544808167493326,3.0254314590016844,2.017867330970428,1.085564586213675
1994-12-07,3.1552658428763154,3.025284936182743,2.0209178403176393,1.1037999086140573
1994-12-08,3.155293585848099,3.025016948714833,2.0213427535946575,1.1071959724769351
1994-12-09,3.153832637488862,3.0243509931383805,2.02271523350544,1.1086007778598748
1994-12-10,3.150690695696235,3.023259796176953,2.025836629475487,1.1080332953594323
1994-12-11,3.146313942772844,3.0219264604954965,2.0262951434452865,1.110779452750622
1994-12-12,3.143502916412182,3.0208426154609866,2.0238739154597356,1.1122120598698944
1994-12-13,3.1417244868779615,3.020157536445514,2.0229219319607106,1.110885426427938
1994-12-14,3.1403141008882294,3.0195468539949637,2.021287176964904,1.1164333446829833
1994-12-15,3.1393254596827314,3.0192539748640446,2.0190530289656126,1.1210513766275054
1994-12-16,3.1389723948271633,3.0193500405429323,2.0209977503523264,1.1232231828539823
1994-12-17,3.139096847856231,3.0197448442054187,2.0232126592452673,1.120656264892327
1994-12-18,3.139316638075431,3.0201927670523556,2.0230185610497897,1.1145670304769175
1994-12-19,3.1394652631541704,3.0205201119983913,2.0226520696224783,1.1138108232486623
1994-12-20,3.1397836917863615,3.0209667271677305,2.022877573626773,1.1113331979225234
1994-12-21,3.141170180326422,3.0216421879185105,2.023002546526053,1.1078969033117756
1994-12-22,3.1434754295057514,3.0224858279352222,2.020821509299222,1.0985116912842865
1994-12-23,3.1466732143742564,3.023402097130618,2.0203404774457923,1.0894591188550395
1994-12-24,3.1509040918014115,3.0244335742099713,2.0202176723331435,1.0817119197164353
1994-12-25,3.155410341057663,3.0254149177280625,2.020892721090052,1.0772135987777702
1994-12-26,3.1587345725554674,3.026368856222851,2.021491870217541,1.0700400966453771
1994-12-27,3.1626978590793904,3.027337150387343,2.022617818593708,1.0620233842039692
1994-12-28,3.1666669575628674,3.0282707379306677,2.0246400925471466,1.060413827209919
1994-12-29,3.1702562716001648,3.0289287083426606,2.025320804646629,1.05907280228092
1994-12-30,3.173022772074377,3.0292867528893472,2.0246801965998213,1.0590803251036922
1994-12-31,3.175204259013496,3.0294109035905645,2.025512301498149,1.059656638743911
1995-01-01,3.1751472828219476,3.02906628226005,2.0268899299021808,1.0628443531239176
1995-01-02,3.1726146984079886,3.028293442479693,2.025495175983764,1.0616488784616023
1995-01-03,3.1689629951412415,3.0272951945559434,2.024131231732841,1.0604053231493937
1995-01-04,3.1649877925192778,3.0260943675275414,2.0234552074719487,1.0563701464301098
1995-01-05,3.1610376079842735,3.0251864535707083,2.0222650926115033,1.0460458898730705
1995-01-06,3.1595669907363444,3.024834416143724,2.023602589865527,1.038169821509582
1995-01-07,3.15957008242294,3.0248071435866786,2.03028118821046,1.029487502792439
1995-01-08,3.1616602778295846,3.0250836434743515,2.0300406451864124,1.0213720124172367
1995-01-09,3.1650859467593877,3.025747114680933,2.030589637150725,1.0123302336032718
